 11 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  2.0  3.3  4.6  5.6  6.6  7.6  8.4  9.3 10.0 10.7 11.3 11.9 12.5 13.1 13.7 13.7 14.2 14.2 14.8 14.8 14.8 14.8 15.3 14.8 14.8 14.8 14.8 14.2 14.2 13.7 13.1 12.5 12.5 11.9 11.3 10.7  9.7  9.0  8.1  7.2  6.3  5.2  4.1  2.8  1.4  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
  9 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.9  3.3  4.5  5.6  6.6  7.6  8.4  9.3 10.0 10.7 11.3 11.9 12.5 13.1 13.7 13.7 14.2 14.2 14.8 14.8 14.8 15.3 15.3 14.8 14.8 14.8 14.8 14.2 14.2 13.7 13.1 13.1 12.5 11.9 11.3 10.7  9.7  8.9  8.1  7.2  6.2  5.2  4.1  2.8  1.3  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
  7 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.8  3.2  4.5  5.5  6.5  7.5  8.4  9.3 10.0 10.7 11.3 11.9 12.5 13.1 13.7 13.7 14.2 14.2 14.8 14.8 14.8 15.3 15.3 15.3 14.8 14.8 14.8 14.2 14.2 13.7 13.1 13.1 12.5 11.9 11.3 10.7  9.7  8.9  8.1  7.2  6.2  5.2  4.0  2.7  1.2  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
  5 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.7  3.2  4.4  5.5  6.5  7.5  8.4  9.2 10.0 10.7 11.3 11.9 12.5 13.1 13.7 13.7 14.2 14.2 14.8 14.8 14.8 15.3 15.3 15.3 14.8 14.8 14.8 14.2 14.2 13.7 13.1 13.1 12.5 11.9 11.3 10.7  9.7  8.9  8.0  7.1  6.1  5.2  4.0  2.7  1.1  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
  3 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.7  3.1  4.4  5.5  6.5  7.4  8.3  9.2  9.9 10.7 11.3 11.9 12.5 13.1 13.7 13.7 14.2 14.2 14.8 14.8 14.8 15.3 15.3 15.3 14.8 14.8 14.8 14.2 14.2 13.7 13.1 12.5 12.5 11.9 11.3 10.7  9.7  8.8  8.0  7.1  6.1  5.1  3.9  2.6  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
  1 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.6  3.1  4.3  5.4  6.5  7.4  8.3  9.1  9.9 10.7 11.3 11.9 12.5 13.1 13.7 13.7 14.2 14.2 14.8 14.8 14.8 14.8 15.3 14.8 14.8 14.8 14.8 14.2 14.2 13.7 13.1 12.5 12.5 11.9 11.3 10.7  9.6  8.8  8.0  7.0  6.0  5.1  3.9  2.6  0.9  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
 -1 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.5  2.9  4.3  5.3  6.4  7.3  8.3  9.1  9.9 10.7 11.3 11.9 12.5 13.1 13.1 13.7 14.2 14.2 14.8 14.8 14.8 14.8 14.8 14.8 14.8 14.8 14.8 14.2 14.2 13.7 13.1 12.5 11.9 11.9 11.3 10.0  9.6  8.8  8.0  7.0  6.0  5.0  3.8  2.4  0.8  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
 -3 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.4  2.9  4.2  5.3  6.4  7.3  8.2  9.0  9.8 10.7 11.3 11.9 12.5 13.1 13.1 13.7 14.2 14.2 14.8 14.8 14.8 14.8 14.8 14.8 14.8 14.8 14.2 14.2 13.7 13.7 13.1 12.5 11.9 11.3 10.7 10.0  9.5  8.8  7.9  7.0  6.0  4.9  3.8  2.4  0.7  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
 -5 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.3  2.8  4.1  5.2  6.3  7.3  8.1  9.0  9.7 10.7 11.3 11.9 12.5 12.5 13.1 13.7 14.2 14.2 14.8 14.8 14.8 14.8 14.8 14.8 14.8 14.8 14.2 14.2 13.7 13.7 13.1 12.5 11.9 11.3 10.7 10.0  9.5  8.7  7.8  6.9  5.9  4.9  3.6  2.3  0.6  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
 -7 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.2  2.8  4.1  5.2  6.2  7.2  8.0  8.9  9.7 10.7 11.3 11.9 12.5 12.5 13.1 13.7 13.7 14.2 14.2 14.8 14.8 14.8 14.8 14.8 14.8 14.8 14.2 14.2 13.7 13.7 13.1 12.5 11.9 11.3 10.7 10.0  9.4  8.6  7.7  6.8  5.9  4.8  3.5  2.3  0.5  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
 -9 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.1  2.7  4.0  5.1  6.1  7.1  8.0  8.8  9.6 10.0 10.7 11.3 11.9 12.5 13.1 13.7 13.7 14.2 14.2 14.8 14.8 14.8 14.8 14.8 14.8 14.2 14.2 14.2 13.7 13.1 13.1 12.5 11.9 11.3 10.7 10.0  9.3  8.5  7.7  6.7  5.8  4.7  3.5  2.2  0.3  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-11 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  2.6  3.9  5.1  6.0  7.0  7.9  8.8  9.5 10.0 10.7 11.3 11.9 12.5 13.1 13.1 13.7 14.2 14.2 14.2 14.8 14.8 14.8 14.8 14.2 14.2 14.2 13.7 13.7 13.1 13.1 12.5 11.9 11.3 10.7  9.9  9.2  8.4  7.6  6.6  5.7  4.6  3.4  2.1  0.2  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-13 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.9  2.6  3.8  5.0  6.0  7.0  7.8  8.6  9.4 10.0 10.7 11.3 11.9 12.5 13.1 13.1 13.7 13.7 14.2 14.2 14.2 14.2 14.2 14.2 14.2 14.2 14.2 13.7 13.7 13.1 12.5 12.5 11.9 11.3 10.7  9.9  9.1  8.3  7.5  6.5  5.6  4.5  3.3  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-15 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.8  2.4  3.8  4.9  5.9  6.8  7.7  8.5  9.3 10.0 10.7 11.3 11.9 12.5 12.5 13.1 13.7 13.7 14.2 14.2 14.2 14.2 14.2 14.2 14.2 14.2 13.7 13.7 13.1 13.1 12.5 11.9 11.9 11.3 10.7  9.7  9.0  8.3  7.3  6.5  5.5  4.5  3.3  1.9  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-17 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.7  2.3  3.6  4.8  5.8  6.7  7.6  8.4  9.2  9.9 10.7 11.3 11.9 11.9 12.5 13.1 13.1 13.7 13.7 14.2 14.2 14.2 14.2 14.2 14.2 14.2 13.7 13.7 13.1 13.1 12.5 11.9 11.3 10.7 10.0  9.6  8.9  8.1  7.3  6.4  5.4  4.4  3.2  1.8  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-19 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.6  2.3  3.5  4.7  5.7  6.6  7.5  8.3  9.0  9.7 10.7 11.3 11.3 11.9 12.5 13.1 13.1 13.7 13.7 13.7 14.2 14.2 14.2 14.2 13.7 13.7 13.7 13.1 13.1 12.5 12.5 11.9 11.3 10.7 10.0  9.5  8.8  8.0  7.2  6.3  5.3  4.3  3.1  1.7  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-21 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.4  2.1  3.4  4.6  5.5  6.5  7.3  8.2  8.9  9.6 10.0 10.7 11.3 11.9 12.5 12.5 13.1 13.1 13.7 13.7 13.7 13.7 13.7 13.7 13.7 13.7 13.7 13.1 13.1 12.5 11.9 11.9 11.3 10.7 10.0  9.3  8.6  7.9  7.0  6.1  5.2  4.2  2.9  1.6  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-23 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.3  2.0  3.3  4.4  5.4  6.4  7.2  8.0  8.8  9.5 10.0 10.7 11.3 11.9 11.9 12.5 13.1 13.1 13.1 13.7 13.7 13.7 13.7 13.7 13.7 13.7 13.1 13.1 12.5 12.5 11.9 11.3 11.3 10.7  9.9  9.2  8.5  7.7  6.9  6.0  5.1  4.1  2.8  1.5  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-25 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.1  1.9  3.2  4.3  5.3  6.2  7.1  7.9  8.6  9.3  9.9 10.7 11.3 11.3 11.9 12.5 12.5 13.1 13.1 13.1 13.7 13.7 13.7 13.7 13.1 13.1 13.1 13.1 12.5 11.9 11.9 11.3 10.7 10.0  9.7  9.0  8.3  7.6  6.8  5.9  5.0  3.9  2.7  1.4  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-27 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.8  3.1  4.2  5.2  6.1  7.0  7.7  8.5  9.1  9.7 10.0 10.7 11.3 11.9 11.9 12.5 12.5 13.1 13.1 13.1 13.1 13.1 13.1 13.1 13.1 13.1 12.5 12.5 11.9 11.3 11.3 10.7 10.0  9.5  8.9  8.2  7.4  6.6  5.8  4.9  3.8  2.7  1.3  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-29 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.7  2.9  4.1  5.1  6.0  6.8  7.6  8.3  9.0  9.6 10.0 10.7 11.3 11.3 11.9 11.9 12.5 12.5 13.1 13.1 13.1 13.1 13.1 13.1 12.5 12.5 12.5 11.9 11.9 11.3 10.7 10.7  9.9  9.3  8.7  8.0  7.3  6.5  5.6  4.7  3.6  2.6  1.1  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-31 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.6  2.8  4.0  4.9  5.8  6.6  7.4  8.1  8.8  9.4  9.9 10.7 10.7 11.3 11.9 11.9 12.5 12.5 12.5 12.5 12.5 13.1 12.5 12.5 12.5 12.5 11.9 11.9 11.3 11.3 10.7 10.0  9.7  9.1  8.5  7.8  7.1  6.3  5.5  4.6  3.5  2.4  1.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-33 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.5  2.7  3.8  4.8  5.6  6.5  7.2  7.9  8.5  9.2  9.7 10.0 10.7 11.3 11.3 11.9 11.9 11.9 12.5 12.5 12.5 12.5 12.5 12.5 12.5 11.9 11.9 11.9 11.3 10.7 10.7 10.0  9.5  9.0  8.3  7.7  7.0  6.1  5.3  4.4  3.4  2.3  0.9  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-35 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.3  2.6  3.6  4.6  5.5  6.3  7.0  7.7  8.3  9.0  9.5 10.0 10.7 10.7 11.3 11.3 11.9 11.9 11.9 11.9 12.5 12.5 12.5 11.9 11.9 11.9 11.9 11.3 11.3 10.7 10.0  9.8  9.3  8.8  8.1  7.5  6.8  6.0  5.2  4.3  3.3  2.2  0.7  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-37 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.2  2.4  3.5  4.5  5.3  6.1  6.9  7.5  8.1  8.7  9.3  9.7 10.0 10.7 10.7 11.3 11.3 11.9 11.9 11.9 11.9 11.9 11.9 11.9 11.9 11.3 11.3 11.3 10.7 10.7 10.0  9.5  9.0  8.5  7.9  7.3  6.5  5.8  5.0  4.1  3.2  2.0  0.6  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-39 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  2.3  3.3  4.3  5.2  5.9  6.6  7.3  7.9  8.5  9.0  9.5  9.9 10.0 10.7 10.7 11.3 11.3 11.3 11.9 11.9 11.9 11.9 11.3 11.3 11.3 11.3 10.7 10.7 10.0  9.7  9.3  8.8  8.3  7.7  7.0  6.4  5.6  4.9  4.0  2.9  1.9  0.4  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-41 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.9  2.2  3.2  4.1  5.0  5.7  6.4  7.1  7.7  8.3  8.8  9.2  9.7 10.0 10.7 10.7 10.7 11.3 11.3 11.3 11.3 11.3 11.3 11.3 11.3 11.3 10.7 10.7 10.0  9.9  9.5  9.0  8.5  8.0  7.4  6.9  6.1  5.4  4.7  3.8  2.8  1.7  0.2  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-43 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.7  2.0  3.1  4.0  4.8  5.5  6.2  6.9  7.4  8.0  8.5  9.0  9.3  9.7 10.0 10.0 10.7 10.7 10.7 11.3 11.3 11.3 11.3 10.7 10.7 10.7 10.7 10.0  9.9  9.6  9.2  8.8  8.3  7.8  7.2  6.6  6.0  5.2  4.5  3.6  2.7  1.6  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-45 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.6  1.9  2.8  3.8  4.6  5.3  6.0  6.6  7.2  7.7  8.2  8.6  9.0  9.4  9.7 10.0 10.0 10.7 10.7 10.7 10.7 10.7 10.7 10.7 10.7 10.7 10.0  9.9  9.6  9.3  8.9  8.5  8.0  7.5  7.0  6.4  5.7  5.1  4.3  3.4  2.6  1.4  2.3  2.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-47 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.4  1.7  2.7  3.5  4.4  5.1  5.7  6.4  7.0  7.4  7.9  8.3  8.8  9.1  9.4  9.7  9.9 10.0 10.0 10.0 10.7 10.7 10.7 10.0 10.0 10.0  9.8  9.6  9.3  9.0  8.6  8.2  7.7  7.3  6.7  7.7  7.7  7.8  8.2  8.3  8.3  7.2  6.0  5.2  4.2  3.1  1.9  1.6  1.3  1.1  0.9  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0
-49 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.1  1.5  2.6  3.4  4.2  4.9  5.5  6.1  6.6  7.1  7.7  8.0  8.4  8.8  9.0  9.3  9.5  9.7  9.9  9.9 10.0 10.0 10.0  9.9  9.8  9.7  9.5  9.3  9.0  8.6  8.3  7.9  8.9  9.0 10.0 11.7 13.0 18.5 22.3 24.6 26.4 28.6 30.0 25.6 17.4 13.1  8.1  6.7  5.5  3.4  2.7  1.9  1.3  1.1  0.0  0.0  0.0  0.0  0.0
-51 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.4  2.3  3.2  4.0  4.6  5.2  5.8  6.4  6.9  7.3  7.7  8.1  8.4  8.7  9.0  9.2  9.4  9.5  9.6  9.7  9.7  9.6  9.5  9.5  9.3  9.1  8.9  8.6  8.3  9.4 10.1 11.5 14.0 19.3 27.3 45.6 64.3 79.0 85.8 85.7 83.3 83.2 76.1 66.1 40.0 27.3 24.8 20.8 16.4 11.9  8.1  5.5  2.7  1.9  1.3  0.9  0.0  0.0
-53 |  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.2  2.1  2.9  3.6  4.4  5.0  5.5  6.0  6.5  7.0  7.4  7.7  8.1  8.3  8.6  8.8  9.0  9.1  9.2  9.3  9.3  9.3  9.2  9.0  8.9  8.8  8.5 10.1 10.5 11.9 16.5 23.7 39.0 53.7 81.8 **** **** **** **** 96.7 90.0 83.2 73.7 66.1 58.1 49.5 49.5 49.5 49.5 49.5 27.3 20.8 13.7  8.1  4.4  2.7  1.6  1.1
-55 |  1.9  1.1  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  1.9  2.7  3.4  4.1  4.7  5.2  5.8  6.2  6.6  7.0  7.4  7.7  8.0  8.2  8.4  8.5  8.7  8.8  8.8  8.8  8.8  8.8  8.7  8.5 10.2 11.4 12.1 16.7 24.0 39.2 64.9 88.8 **** **** **** **** **** **** 94.5 87.8 80.9 73.7 66.1 58.1 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 24.8 16.4  9.7  5.5  2.7
-57 |  5.5  2.7  1.9  1.1  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.7  1.7  2.6  3.2  3.9  4.4  5.0  5.4  5.9  6.3  6.7  7.0  7.3  7.6  7.8  8.0  8.2  8.3  8.4  8.4  8.4  8.4  9.7 10.1 11.4 12.2 14.7 24.1 33.4 54.1 89.0 **** **** **** **** **** **** **** 98.9 94.5 87.8 80.9 73.7 66.1 58.1 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 27.3 18.9 11.9
-59 | 18.9 11.9  5.5  2.7  1.9  1.1  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.5  1.5  2.3  2.9  3.5  4.2  4.7  5.2  5.5  6.0  6.3  6.6  7.0  7.2  7.4  7.6  7.7  7.9  8.0  8.0  9.5  9.9 11.2 12.0 14.6 20.1 33.5 46.4 82.2 **** **** **** **** **** **** **** **** **** 98.9 92.3 85.5 78.5 73.7 66.1 58.1 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 27.3
-61 | 49.5 27.3 18.9  9.7  5.5  2.7  1.6  1.1  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.2  1.3  2.0  2.7  3.3  3.9  4.3  4.8  5.2  5.6  6.0  6.2  6.5  6.8  7.0  7.2  7.3  7.4  9.0  9.5 10.1 11.8 14.5 20.0 28.1 46.4 65.0 97.7 **** **** **** **** **** **** **** **** **** **** 96.7 90.1 85.5 78.5 73.7 66.1 58.1 52.4 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5
-63 | 49.5 49.5 49.5 24.8 16.4  9.7  4.4  2.7  1.6  1.1  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  1.0  1.8  2.4  2.9  3.5  4.0  4.5  4.9  5.2  5.5  5.9  6.1  6.3  6.5  6.7  8.4  9.0  9.7 11.4 14.2 16.3 23.9 39.3 54.0 82.1 **** **** **** **** **** **** **** **** **** **** **** 98.9 94.5 87.8 83.2 78.5 71.2 66.1 58.1 52.4 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5 49.5
